order_id,product_id,store_id
5541,P0500,S0143
5542,P0499,S0112
5543,P0705,S0089
5544,P0681,S0014
5545,P0099,S0120
5546,P0060,S0108
5547,P0055,S0027
5548,P0223,S0055
5549,P0297,S0093
5550,P0551,S0107
5551,P0671,S0126
5552,P0402,S0097
5553,P0129,S0029
5554,P0131,S0126
5555,P0024,S0056
5556,P0341,S0056
5557,P0187,S0097
5558,P0704,S0023
5559,P0399,S0095
5560,P0183,S0038
5561,P0144,S0108
5562,P0664,S0082
5563,P0514,S0012
5564,P0213,S0115
5565,P0543,S0132
5566,P0651,S0012
5567,P0483,S0131
5568,P0561,S0104
5569,P0261,S0014
5570,P0614,S0054
5571,P0079,S0070
5572,P0712,S0115
5573,P0067,S0093
5574,P0483,S0078
5575,P0261,S0020
5576,P0689,S0038
5577,P0398,S0002
5578,P0438,S0041
5579,P0275,S0049
5580,P0454,S0133
5581,P0695,S0040
5582,P0055,S0113
5583,P0364,S0108
5584,P0394,S0133
5585,P0131,S0085
5586,P0353,S0123
5587,P0364,S0111
5588,P0657,S0073
5589,P0500,S0104
5590,P0569,S0120
5591,P0035,S0104
5592,P0425,S0115
5593,P0615,S0085
5594,P0735,S0137
5595,P0663,S0094
5596,P0134,S0087
5597,P0130,S0110
5598,P0141,S0091
5599,P0671,S0132
5600,P0640,S0097
5601,P0400,S0056
5602,P0141,S0013
5603,P0333,S0014
5604,P0144,S0083
5605,P0711,S0053
5606,P0435,S0142
5607,P0275,S0055
5608,P0018,S0014
5609,P0114,S0123
5610,P0637,S0001
5611,P0035,S0104
5612,P0694,S0095
5613,P0361,S0010
5614,P0129,S0095
5615,P0635,S0097
5616,P0212,S0055
5617,P0177,S0091
5618,P0427,S0083
5619,P0134,S0126
5620,P0590,S0022
5621,P0699,S0058
5622,P0420,S0097
5623,P0169,S0094
5624,P0275,S0082
5625,P0466,S0031
5626,P0436,S0144
5627,P0114,S0034
5628,P0177,S0105
5629,P0206,S0074
5630,P0325,S0012
5631,P0514,S0060
5632,P0169,S0084
5633,P0015,S0068
5634,P0090,S0011
5635,P0051,S0056
5636,P0608,S0105
5637,P0453,S0055
5638,P0348,S0074
5639,P0125,S0050
5640,P0364,S0087
5641,P0275,S0113
5642,P0608,S0088
5643,P0275,S0002
5644,P0141,S0094
5645,P0325,S0125
5646,P0435,S0073
5647,P0584,S0023
5648,P0504,S0104
5649,P0513,S0043
5650,P0458,S0110
5651,P0333,S0051
5652,P0446,S0020
5653,P0345,S0024
5654,P0513,S0051
5655,P0364,S0104
5656,P0642,S0096
5657,P0046,S0027
5658,P0018,S0073
5659,P0046,S0132
5660,P0614,S0040
5661,P0148,S0137
5662,P0130,S0144
5663,P0249,S0055
5664,P0398,S0020
5665,P0608,S0132
5666,P0637,S0062
5667,P0402,S0142
5668,P0125,S0023
5669,P0116,S0040
5670,P0569,S0143
5671,P0377,S0082
5672,P0103,S0077
5673,P0364,S0045
5674,P0390,S0124
5675,P0458,S0043
5676,P0109,S0027
5677,P0140,S0060
5678,P0035,S0142
5679,P0681,S0065
5680,P0196,S0001
5681,P0072,S0115
5682,P0223,S0087
5683,P0067,S0106
5684,P0137,S0097
5685,P0640,S0024
5686,P0602,S0086
5687,P0249,S0142
5688,P0602,S0087
5689,P0640,S0106
5690,P0140,S0026
5691,P0491,S0024
5692,P0165,S0084
5693,P0691,S0070
5694,P0372,S0034
5695,P0690,S0090
5696,P0169,S0085
5697,P0551,S0050
5698,P0275,S0064
5699,P0639,S0135
5700,P0109,S0008
5701,P0005,S0102
5702,P0286,S0137
5703,P0571,S0085
5704,P0345,S0008
5705,P0249,S0001
5706,P0345,S0001
5707,P0551,S0120
5708,P0196,S0122
5709,P0110,S0031
5710,P0148,S0067
5711,P0144,S0106
5712,P0587,S0065
5713,P0458,S0055
5714,P0083,S0058
5715,P0711,S0116
5716,P0490,S0102
5717,P0453,S0106
5718,P0425,S0142
5719,P0506,S0062
5720,P0425,S0002
5721,P0336,S0013
5722,P0062,S0031
5723,P0543,S0095
5724,P0261,S0141
5725,P0543,S0052
5726,P0130,S0045
5727,P0206,S0030
5728,P0325,S0067
5729,P0296,S0096
5730,P0187,S0110
5731,P0005,S0050
5732,P0608,S0132
5733,P0068,S0138
5734,P0412,S0042
5735,P0681,S0088
5736,P0613,S0022
5737,P0536,S0120
5738,P0747,S0090
5739,P0051,S0004
5740,P0103,S0012
5741,P0572,S0026
5742,P0353,S0055
5743,P0162,S0038
5744,P0690,S0038
5745,P0116,S0015
5746,P0197,S0094
5747,P0453,S0052
5748,P0459,S0131
5749,P0657,S0085
5750,P0260,S0010
5751,P0125,S0085
5752,P0220,S0026
5753,P0364,S0120
5754,P0296,S0003
5755,P0533,S0070
5756,P0664,S0080
5757,P0699,S0107
5758,P0017,S0043
5759,P0718,S0058
5760,P0735,S0078
5761,P0110,S0010
5762,P0280,S0110
5763,P0664,S0008
5764,P0325,S0060
5765,P0162,S0082
5766,P0695,S0108
5767,P0499,S0122
5768,P0665,S0050
5769,P0412,S0107
5770,P0400,S0117
5771,P0131,S0031
5772,P0268,S0108
5773,P0277,S0099
5774,P0067,S0060
5775,P0018,S0116
5776,P0500,S0086
5777,P0639,S0089
5778,P0070,S0038
5779,P0377,S0115
5780,P0690,S0126
5781,P0695,S0004
5782,P0400,S0105
5783,P0446,S0015
5784,P0402,S0045
5785,P0394,S0024
5786,P0162,S0104
5787,P0364,S0030
5788,P0524,S0002
5789,P0231,S0013
5790,P0165,S0022
5791,P0249,S0020
5792,P0587,S0031
5793,P0311,S0088
5794,P0647,S0095
5795,P0639,S0078
5796,P0671,S0068
5797,P0417,S0066
5798,P0099,S0132
5799,P0353,S0050
5800,P0689,S0068
5801,P0116,S0009
5802,P0689,S0032
5803,P0658,S0010
5804,P0704,S0050
5805,P0229,S0020
5806,P0364,S0032
5807,P0448,S0027
5808,P0175,S0035
5809,P0394,S0013
5810,P0057,S0015
5811,P0646,S0060
5812,P0241,S0088
5813,P0681,S0130
5814,P0453,S0086
5815,P0673,S0087
5816,P0726,S0038
5817,P0420,S0130
5818,P0092,S0122
5819,P0062,S0115
5820,P0062,S0002
5821,P0556,S0002
5822,P0406,S0078
5823,P0090,S0088
5824,P0261,S0077
5825,P0642,S0137
5826,P0425,S0051
5827,P0226,S0115
5828,P0103,S0072
5829,P0572,S0084
5830,P0195,S0139
5831,P0356,S0137
5832,P0635,S0066
5833,P0533,S0031
5834,P0660,S0010
5835,P0402,S0113
5836,P0652,S0070
5837,P0185,S0062
5838,P0408,S0031
5839,P0718,S0018
5840,P0718,S0002
5841,P0747,S0138
5842,P0311,S0120
5843,P0035,S0131
5844,P0212,S0126
5845,P0261,S0060
5846,P0654,S0062
5847,P0116,S0082
5848,P0333,S0115
5849,P0005,S0132
5850,P0584,S0110
5851,P0017,S0108
5852,P0197,S0142
5853,P0663,S0063
5854,P0616,S0069
5855,P0177,S0082
5856,P0297,S0093
5857,P0163,S0019
5858,P0438,S0011
5859,P0459,S0010
5860,P0402,S0002
5861,P0330,S0010
5862,P0340,S0108
5863,P0654,S0050
5864,P0737,S0031
5865,P0130,S0070
5866,P0427,S0135
5867,P0499,S0062
5868,P0198,S0066
5869,P0261,S0094
5870,P0220,S0137
5871,P0543,S0010
5872,P0651,S0132
5873,P0137,S0095
5874,P0035,S0133
5875,P0283,S0013
5876,P0663,S0015
5877,P0140,S0023
5878,P0543,S0038
5879,P0325,S0012
5880,P0726,S0085
5881,P0389,S0133
5882,P0436,S0067
5883,P0260,S0016
5884,P0735,S0015
5885,P0682,S0080
5886,P0483,S0069
5887,P0226,S0104
5888,P0336,S0026
5889,P0490,S0013
5890,P0055,S0013
5891,P0657,S0001
5892,P0341,S0023
5893,P0569,S0025
5894,P0054,S0138
5895,P0614,S0110
5896,P0364,S0024
5897,P0499,S0142
5898,P0427,S0054
5899,P0327,S0135
5900,P0017,S0073
5901,P0658,S0078
5902,P0504,S0038
5903,P0585,S0031
5904,P0682,S0085
5905,P0035,S0009
5906,P0599,S0104
5907,P0147,S0084
5908,P0436,S0103
5909,P0660,S0093
5910,P0242,S0132
5911,P0506,S0052
5912,P0402,S0126
5913,P0699,S0018
5914,P0171,S0106
5915,P0055,S0033
5916,P0079,S0108
5917,P0640,S0024
5918,P0657,S0083
5919,P0015,S0008
5920,P0437,S0056
5921,P0141,S0012
5922,P0116,S0108
5923,P0439,S0055
5924,P0437,S0122
5925,P0458,S0045
5926,P0500,S0035
5927,P0614,S0043
5928,P0514,S0052
5929,P0400,S0087
5930,P0665,S0110
5931,P0260,S0142
5932,P0718,S0094
5933,P0704,S0083
5934,P0726,S0110
5935,P0329,S0041
5936,P0333,S0108
5937,P0691,S0125
5938,P0140,S0040
5939,P0470,S0025
5940,P0350,S0001
5941,P0551,S0056
5942,P0536,S0039
5943,P0227,S0058
5944,P0372,S0039
5945,P0206,S0050
5946,P0699,S0010
5947,P0184,S0104
5948,P0348,S0142
5949,P0280,S0097
5950,P0652,S0023
5951,P0425,S0042
5952,P0364,S0125
5953,P0503,S0001
5954,P0348,S0120
5955,P0470,S0096
5956,P0639,S0032
5957,P0131,S0086
5958,P0372,S0054
5959,P0137,S0040
5960,P0336,S0113
5961,P0459,S0091
5962,P0655,S0067
5963,P0089,S0085
5964,P0114,S0126
5965,P0585,S0102
5966,P0740,S0051
5967,P0220,S0020
5968,P0408,S0023
5969,P0572,S0045
5970,P0131,S0056
5971,P0556,S0040
5972,P0198,S0087
5973,P0015,S0002
5974,P0175,S0093
5975,P0412,S0070
5976,P0514,S0084
5977,P0070,S0049
5978,P0608,S0139
5979,P0090,S0038
5980,P0704,S0070
5981,P0726,S0078
5982,P0639,S0103
5983,P0327,S0084
5984,P0663,S0125
5985,P0046,S0106
5986,P0699,S0067
5987,P0458,S0144
5988,P0277,S0104
5989,P0356,S0023
5990,P0420,S0097
5991,P0572,S0087
5992,P0408,S0068
5993,P0195,S0113
5994,P0399,S0023
5995,P0569,S0119
5996,P0458,S0082
5997,P0658,S0012
5998,P0219,S0131
5999,P0611,S0119
6000,P0175,S0087
