order_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
69518,4/1/2019,1-Apr-19,3,4.17,21,1.5,PR14,,PR03,,NA
69519,4/1/2019,1-Apr-19,8,22.22,158,3,PR14,,PR03,,NA
69520,4/1/2019,1-Apr-19,0,0,13,39.95,PR14,,PR03,,NA
69521,4/1/2019,1-Apr-19,0,0,46,3.75,PR14,,PR03,,NA
69522,4/1/2019,1-Apr-19,0,0,6,6.3,PR10,veryhigh,PR03,,NA
69523,4/1/2019,1-Apr-19,0,0,3,5.9,PR14,,PR03,,NA
69524,4/1/2019,1-Apr-19,0,0,3,21.95,PR14,,PR03,,NA
69525,4/1/2019,1-Apr-19,0,0,5,2.2,PR14,,PR03,,NA
69526,4/1/2019,1-Apr-19,0,0,13,9.95,PR14,,PR03,,NA
69527,4/1/2019,1-Apr-19,1,1.16,5,1.25,PR14,,PR03,,NA
69528,4/1/2019,1-Apr-19,0,0,2,6,PR14,,PR03,,NA
69529,4/1/2019,1-Apr-19,0,0,9,69.9,PR14,,PR03,,NA
69530,4/1/2019,1-Apr-19,0,0,6,2.95,PR14,,PR03,,NA
69531,4/1/2019,1-Apr-19,0,0,1,34.5,PR14,,PR03,,NA
69532,4/1/2019,1-Apr-19,1,5.51,36,5.95,PR14,,PR03,,NA
69533,4/1/2019,1-Apr-19,0,0,22,12,PR14,,PR03,,NA
69534,4/1/2019,1-Apr-19,0,0,7,49.9,PR14,,PR03,,NA
69535,4/1/2019,1-Apr-19,0,0,8,16.9,PR14,,PR03,,NA
69536,4/1/2019,1-Apr-19,0,0,3,47,PR14,,PR03,,NA
69537,4/1/2019,1-Apr-19,0,0,6,99.9,PR14,,PR03,,NA
69538,4/1/2019,1-Apr-19,0,0,3,87.9,PR14,,PR03,,NA
69539,4/1/2019,1-Apr-19,0,0,1,15,PR14,,PR03,,NA
69540,4/1/2019,1-Apr-19,0,0,8,5.95,PR14,,PR03,,NA
69541,4/1/2019,1-Apr-19,5,4.17,31,0.9,PR14,,PR03,,NA
69542,4/1/2019,1-Apr-19,0,0,16,6.5,PR14,,PR03,,NA
69543,4/1/2019,1-Apr-19,0,0,12,3.5,PR14,,PR03,,NA
69544,4/1/2019,1-Apr-19,0,0,14,14.99,PR14,,PR03,,NA
69545,4/1/2019,1-Apr-19,0,0,4,22.9,PR14,,PR03,,NA
69546,4/1/2019,1-Apr-19,7,21.06,224,3.25,PR14,,PR03,,NA
69547,4/1/2019,1-Apr-19,0,0,10,9.95,PR14,,PR03,,NA
69548,4/1/2019,1-Apr-19,0,0,5,7.75,PR14,,PR03,,NA
69549,4/1/2019,1-Apr-19,0,0,29,0.9,PR14,,PR03,,NA
69550,4/1/2019,1-Apr-19,0,0,9,15,PR14,,PR03,,NA
69551,4/1/2019,1-Apr-19,0,0,2,115.5,PR14,,PR03,,NA
69552,4/1/2019,1-Apr-19,0,0,30,3.1,PR14,,PR03,,NA
69553,4/1/2019,1-Apr-19,0,0,25,3.1,PR14,,PR03,,NA
69554,4/1/2019,1-Apr-19,0,0,5,4.9,PR14,,PR03,,NA
69555,4/1/2019,1-Apr-19,0,0,14,9.75,PR05,low,PR03,,NA
69556,4/1/2019,1-Apr-19,1,2.78,15,3,PR14,,PR03,,NA
69557,4/1/2019,1-Apr-19,1,5.83,9,6.3,PR10,veryhigh,PR03,,NA
69558,4/1/2019,1-Apr-19,0,0,5,12.9,PR14,,PR03,,NA
69559,4/1/2019,1-Apr-19,1,0.83,81,0.9,PR14,,PR03,,NA
69560,4/1/2019,1-Apr-19,0,0,7,3,PR14,,PR03,,NA
69561,4/1/2019,1-Apr-19,1,4.15,18,4.9,PR14,,PR03,,NA
69562,4/1/2019,1-Apr-19,0,0,2,34.5,PR14,,PR03,,NA
69563,4/1/2019,1-Apr-19,0,0,58,39.9,PR14,,PR03,,NA
69564,4/1/2019,1-Apr-19,0,0,10,2.6,PR14,,PR03,,NA
69565,4/1/2019,1-Apr-19,0,0,16,16.9,PR05,moderate,PR03,,NA
69566,4/1/2019,1-Apr-19,1,1.39,11,1.5,PR14,,PR03,,NA
69567,4/1/2019,1-Apr-19,0,0,11,49.9,PR14,,PR03,,NA
69568,4/1/2019,1-Apr-19,0,0,7,27.95,PR10,moderate,PR03,,NA
69569,4/1/2019,1-Apr-19,0,0,3,4.65,PR14,,PR03,,NA
69570,4/1/2019,1-Apr-19,0,0,11,12.95,PR14,,PR03,,NA
69571,4/1/2019,1-Apr-19,0,0,12,59.95,PR03,verylow,PR03,,NA
69572,4/1/2019,1-Apr-19,0,0,19,5.95,PR14,,PR03,,NA
69573,4/1/2019,1-Apr-19,2,7.22,10,2.2,PR14,,PR03,,NA
69574,4/1/2019,1-Apr-19,0,0,6,2.2,PR14,,PR03,,NA
69575,4/1/2019,1-Apr-19,1,3.66,9,3.95,PR14,,PR03,,NA
69576,4/1/2019,1-Apr-19,0,0,1,13,PR14,,PR03,,NA
69577,4/1/2019,1-Apr-19,0,0,52,1.15,PR14,,PR03,,NA
69578,4/1/2019,1-Apr-19,0,0,1,3.1,PR14,,PR03,,NA
69579,4/1/2019,1-Apr-19,1,3.61,14,2.2,PR14,,PR03,,NA
69580,4/1/2019,1-Apr-19,0,0,6,6.5,PR14,,PR03,,NA
69581,4/1/2019,1-Apr-19,0,0,1,24.95,PR14,,PR03,,NA
69582,4/1/2019,1-Apr-19,0,0,12,1.5,PR14,,PR03,,NA
69583,4/1/2019,1-Apr-19,0,0,1,299.9,PR06,low,PR03,,NA
69584,4/1/2019,1-Apr-19,0,0,6,114.9,PR03,verylow,PR03,,NA
69585,4/1/2019,1-Apr-19,0,0,1,49.9,PR14,,PR03,,NA
69586,4/1/2019,1-Apr-19,0,0,11,4.9,PR14,,PR03,,NA
69587,4/1/2019,1-Apr-19,0,0,11,5.5,PR07,verylow,PR03,,NA
69588,4/1/2019,1-Apr-19,0,0,268,0.75,PR14,,PR03,,NA
69589,4/1/2019,1-Apr-19,0,0,17,29.9,PR14,,PR03,,NA
69590,4/2/2019,2-Apr-19,0,0,3,13.95,PR05,low,PR03,,NA
69591,4/2/2019,2-Apr-19,0,0,2,34.9,PR14,,PR03,,NA
69592,4/2/2019,2-Apr-19,0,0,5,10,PR14,,PR03,,NA
69593,4/2/2019,2-Apr-19,0,0,2,29.95,PR14,,PR03,,NA
69594,4/2/2019,2-Apr-19,0,0,2,34.95,PR14,,PR03,,NA
69595,4/2/2019,2-Apr-19,0,0,11,39.95,PR14,,PR03,,NA
69596,4/2/2019,2-Apr-19,0,0,2,2.75,PR14,,PR03,,NA
69597,4/2/2019,2-Apr-19,0,0,2,8.5,PR14,,PR03,,NA
69598,4/2/2019,2-Apr-19,0,0,5,19.95,PR14,,PR03,,NA
69599,4/2/2019,2-Apr-19,1,1.62,127,1.75,PR14,,PR03,,NA
69600,4/2/2019,2-Apr-19,0,0,11,53.9,PR14,,PR03,,NA
69601,4/2/2019,2-Apr-19,0,0,36,119.9,PR14,,PR03,,NA
69602,4/2/2019,2-Apr-19,0,0,4,21.9,PR14,,PR03,,NA
69603,4/2/2019,2-Apr-19,0,0,1,49.9,PR14,,PR03,,NA
69604,4/2/2019,2-Apr-19,0,0,7,28.9,PR14,,PR03,,NA
69605,4/2/2019,2-Apr-19,0,0,13,4.65,PR14,,PR03,,NA
69606,4/2/2019,2-Apr-19,0,0,13,29.95,PR14,,PR03,,NA
69607,4/2/2019,2-Apr-19,0,0,9,115.5,PR14,,PR03,,NA
69608,4/2/2019,2-Apr-19,5,126.69,4,29.9,PR14,,PR03,,NA
69609,4/2/2019,2-Apr-19,0,0,10,28.5,PR05,verylow,PR03,,NA
69610,4/2/2019,2-Apr-19,0,0,4,15,PR14,,PR03,,NA
69611,4/2/2019,2-Apr-19,0,0,5,6.9,PR14,,PR03,,NA
69612,4/2/2019,2-Apr-19,1,6.69,2,7.9,PR14,,PR03,,NA
69613,4/2/2019,2-Apr-19,0,0,11,16.95,PR14,,PR03,,NA
69614,4/2/2019,2-Apr-19,0,0,1,34.95,PR14,,PR03,,NA
69615,4/2/2019,2-Apr-19,0,0,3,8.9,PR14,,PR03,,NA
69616,4/2/2019,2-Apr-19,0,0,238,7.9,PR14,,PR03,,NA
69617,4/2/2019,2-Apr-19,0,0,2,23.25,PR14,,PR03,,NA
69618,4/2/2019,2-Apr-19,0,0,19,1.75,PR14,,PR03,,NA
69619,4/2/2019,2-Apr-19,0,0,4,8.95,PR14,,PR03,,NA
69620,4/2/2019,2-Apr-19,0,0,2,49.95,PR14,,PR03,,NA
69621,4/2/2019,2-Apr-19,0,0,3,19.9,PR14,,PR03,,NA
69622,4/2/2019,2-Apr-19,1,6.02,13,6.5,PR14,,PR03,,NA
69623,4/2/2019,2-Apr-19,1,1.39,7,1.5,PR14,,PR03,,NA
69624,4/2/2019,2-Apr-19,0,0,3,19.9,PR14,,PR03,,NA
69625,4/2/2019,2-Apr-19,0,0,2,10.9,PR14,,PR03,,NA
69626,4/2/2019,2-Apr-19,1,22.13,10,23.9,PR14,,PR03,,NA
69627,4/2/2019,2-Apr-19,1,5.32,7,5.75,PR14,,PR03,,NA
69628,4/2/2019,2-Apr-19,0,0,12,7.75,PR14,,PR03,,NA
69629,4/2/2019,2-Apr-19,0,0,17,1.95,PR14,,PR03,,NA
69630,4/2/2019,2-Apr-19,0,0,12,23.9,PR14,,PR03,,NA
69631,4/2/2019,2-Apr-19,0,0,7,3.95,PR14,,PR03,,NA
69632,4/2/2019,2-Apr-19,0,0,16,3.4,PR14,,PR03,,NA
69633,4/2/2019,2-Apr-19,0,0,1,14.9,PR14,,PR03,,NA
69634,4/2/2019,2-Apr-19,1,5.51,40,5.95,PR14,,PR03,,NA
69635,4/2/2019,2-Apr-19,0,0,17,12.95,PR14,,PR03,,NA
69636,4/2/2019,2-Apr-19,0,0,8,3.5,PR14,,PR03,,NA
69637,4/2/2019,2-Apr-19,0,0,4,16.9,PR14,,PR03,,NA
69638,4/2/2019,2-Apr-19,0,0,2,5.5,PR14,,PR03,,NA
69639,4/2/2019,2-Apr-19,0,0,5,24.95,PR14,,PR03,,NA
69640,4/2/2019,2-Apr-19,0,0,30,12.95,PR14,,PR03,,NA
69641,4/2/2019,2-Apr-19,1,3.7,14,4,PR14,,PR03,,NA
69642,4/2/2019,2-Apr-19,0,0,7,11.85,PR14,,PR03,,NA
69643,4/2/2019,2-Apr-19,0,0,1,15.9,PR14,,PR03,,NA
69644,4/2/2019,2-Apr-19,3,13.19,36,4.75,PR14,,PR03,,NA
69645,4/2/2019,2-Apr-19,0,0,29,5.95,PR14,,PR03,,NA
69646,4/2/2019,2-Apr-19,0,0,8,1.85,PR14,,PR03,,NA
69647,4/2/2019,2-Apr-19,0,0,7,19.9,PR05,low,PR03,,NA
69648,4/2/2019,2-Apr-19,0,0,27,2.85,PR14,,PR03,,NA
69649,4/2/2019,2-Apr-19,0,0,19,28.5,PR05,verylow,PR03,,NA
69650,4/2/2019,2-Apr-19,0,0,1,49.9,PR03,verylow,PR03,,NA
69651,4/2/2019,2-Apr-19,0,0,1,49.9,PR03,verylow,PR03,,NA
69652,4/2/2019,2-Apr-19,1,1.16,20,1.25,PR14,,PR03,,NA
69653,4/2/2019,2-Apr-19,0,0,1,39.49,PR14,,PR03,,NA
69654,4/2/2019,2-Apr-19,0,0,28,1.75,PR14,,PR03,,NA
69655,4/2/2019,2-Apr-19,0,0,9,11.9,PR14,,PR03,,NA
69656,4/2/2019,2-Apr-19,0,0,3,10.5,PR05,moderate,PR03,,NA
69657,4/2/2019,2-Apr-19,0,0,12,17.5,PR14,,PR03,,NA
69658,4/2/2019,2-Apr-19,0,0,17,5.9,PR14,,PR03,,NA
69659,4/3/2019,3-Apr-19,0,0,21,2.95,PR14,,PR03,,NA
69660,4/3/2019,3-Apr-19,1,3.47,47,3.75,PR14,,PR03,,NA
69661,4/3/2019,3-Apr-19,0,0,3,10.9,PR14,,PR03,,NA
69662,4/3/2019,3-Apr-19,0,0,7,5.75,PR14,,PR03,,NA
69663,4/3/2019,3-Apr-19,0,0,5,23.25,PR14,,PR03,,NA
69664,4/3/2019,3-Apr-19,0,0,32,4,PR14,,PR03,,NA
69665,4/3/2019,3-Apr-19,0,0,7,24.9,PR14,,PR03,,NA
69666,4/3/2019,3-Apr-19,0,0,6,4.25,PR14,,PR03,,NA
69667,4/3/2019,3-Apr-19,0,0,2,5.9,PR14,,PR03,,NA
69668,4/3/2019,3-Apr-19,0,0,1,7.9,PR14,,PR03,,NA
69669,4/3/2019,3-Apr-19,0,0,14,5.95,PR14,,PR03,,NA
69670,4/3/2019,3-Apr-19,0,0,10,7.25,PR14,,PR03,,NA
69671,4/3/2019,3-Apr-19,2,38.14,57,22.5,PR14,,PR03,,NA
69672,4/3/2019,3-Apr-19,0,0,20,15.9,PR14,,PR03,,NA
69673,4/3/2019,3-Apr-19,1,2.27,37,2.45,PR14,,PR03,,NA
69674,4/3/2019,3-Apr-19,0,0,1,0.65,PR14,,PR03,,NA
69675,4/3/2019,3-Apr-19,0,0,2,47.9,PR05,moderate,PR03,,NA
69676,4/3/2019,3-Apr-19,2,2.69,12,1.45,PR14,,PR03,,NA
69677,4/3/2019,3-Apr-19,0,0,39,1.15,PR14,,PR03,,NA
69678,4/3/2019,3-Apr-19,0,0,5,16.9,PR14,,PR03,,NA
69679,4/3/2019,3-Apr-19,0,0,3,19.9,PR14,,PR03,,NA
69680,4/3/2019,3-Apr-19,0,0,12,22.95,PR14,,PR03,,NA
69681,4/3/2019,3-Apr-19,0,0,3,22.9,PR14,,PR03,,NA
69682,4/3/2019,3-Apr-19,0,0,3,29.95,PR05,verylow,PR03,,NA
69683,4/3/2019,3-Apr-19,0,0,12,15.9,PR14,,PR03,,NA
69684,4/3/2019,3-Apr-19,1,4.17,10,4.5,PR14,,PR03,,NA
69685,4/3/2019,3-Apr-19,0,0,5,31.95,PR14,,PR03,,NA
69686,4/3/2019,3-Apr-19,0,0,4,79.9,PR14,,PR03,,NA
69687,4/3/2019,3-Apr-19,0,0,6,3,PR14,,PR03,,NA
69688,4/3/2019,3-Apr-19,0,0,11,32.9,PR14,,PR03,,NA
69689,4/3/2019,3-Apr-19,0,0,6,8.95,PR14,,PR03,,NA
69690,4/3/2019,3-Apr-19,0,0,2,12.5,PR14,,PR03,,NA
69691,4/3/2019,3-Apr-19,0,0,3,21.95,PR14,,PR03,,NA
69692,4/3/2019,3-Apr-19,0,0,10,29,PR14,,PR03,,NA
69693,4/3/2019,3-Apr-19,0,0,24,9.95,PR14,,PR03,,NA
69694,4/3/2019,3-Apr-19,0,0,14,12,PR14,,PR03,,NA
69695,4/3/2019,3-Apr-19,0,0,9,10.9,PR14,,PR03,,NA
69696,4/3/2019,3-Apr-19,0,0,3,5.75,PR14,,PR03,,NA
69697,4/3/2019,3-Apr-19,0,0,24,3.75,PR14,,PR03,,NA
69698,4/3/2019,3-Apr-19,0,0,14,17.9,PR06,high,PR03,,NA
69699,4/3/2019,3-Apr-19,0,0,3,17.9,PR14,,PR03,,NA
69700,4/3/2019,3-Apr-19,3,8.33,98,3,PR14,,PR03,,NA
69701,4/3/2019,3-Apr-19,0,0,42,0.65,PR14,,PR03,,NA
69702,4/3/2019,3-Apr-19,0,0,5,8.25,PR14,,PR03,,NA
69703,4/3/2019,3-Apr-19,0,0,3,14.45,PR14,,PR03,,NA
69704,4/3/2019,3-Apr-19,0,0,19,5.95,PR14,,PR03,,NA
69705,4/3/2019,3-Apr-19,0,0,1,34.95,PR14,,PR03,,NA
69706,4/3/2019,3-Apr-19,0,0,15,5.95,PR14,,PR03,,NA
69707,4/3/2019,3-Apr-19,0,0,5,3.25,PR14,,PR03,,NA
69708,4/3/2019,3-Apr-19,0,0,20,9.5,PR14,,PR03,,NA
69709,4/3/2019,3-Apr-19,0,0,2,13,PR14,,PR03,,NA
69710,4/3/2019,3-Apr-19,0,0,3,22.95,PR09,high,PR03,,NA
69711,4/3/2019,3-Apr-19,0,0,12,119.9,PR14,,PR03,,NA
69712,4/3/2019,3-Apr-19,0,0,8,8.5,PR09,high,PR03,,NA
69713,4/3/2019,3-Apr-19,0,0,30,1.95,PR14,,PR03,,NA
69714,4/3/2019,3-Apr-19,0,0,9,28.9,PR14,,PR03,,NA
69715,4/3/2019,3-Apr-19,0,0,12,16.9,PR14,,PR03,,NA
69716,4/4/2019,4-Apr-19,0,0,27,16.9,PR14,,PR03,,NA
69717,4/4/2019,4-Apr-19,0,0,24,3.75,PR14,,PR03,,NA
69718,4/4/2019,4-Apr-19,0,0,1,42,PR14,,PR03,,NA
69719,4/4/2019,4-Apr-19,0,0,11,4.25,PR14,,PR03,,NA
69720,4/4/2019,4-Apr-19,0,0,5,12.5,PR14,,PR03,,NA
69721,4/4/2019,4-Apr-19,1,5.51,8,5.95,PR14,,PR03,,NA
69722,4/4/2019,4-Apr-19,0,0,19,39.5,PR14,,PR03,,NA
69723,4/4/2019,4-Apr-19,1,3.7,35,4,PR03,verylow,PR03,,NA
69724,4/4/2019,4-Apr-19,0,0,40,5.95,PR14,,PR03,,NA
69725,4/4/2019,4-Apr-19,0,0,9,7.75,PR14,,PR03,,NA
69726,4/4/2019,4-Apr-19,0,0,9,34.9,PR14,,PR03,,NA
69727,4/4/2019,4-Apr-19,0,0,31,1.95,PR14,,PR03,,NA
69728,4/4/2019,4-Apr-19,0,0,1,7.9,PR14,,PR03,,NA
69729,4/4/2019,4-Apr-19,0,0,2,10,PR14,,PR03,,NA
69730,4/4/2019,4-Apr-19,0,0,7,23.75,PR14,,PR03,,NA
69731,4/4/2019,4-Apr-19,1,6.02,12,3.5,PR14,,PR03,,NA
69732,4/4/2019,4-Apr-19,0,0,12,49,PR14,,PR03,,NA
69733,4/4/2019,4-Apr-19,3,8.33,135,3,PR14,,PR03,,NA
69734,4/4/2019,4-Apr-19,0,0,12,51.9,PR05,moderate,PR03,,NA
69735,4/4/2019,4-Apr-19,0,0,2,8.25,PR14,,PR03,,NA
69736,4/4/2019,4-Apr-19,0,0,30,8.9,PR14,,PR03,,NA
69737,4/4/2019,4-Apr-19,0,0,10,22.5,PR14,,PR03,,NA
69738,4/4/2019,4-Apr-19,1,1.16,1,1.25,PR14,,PR03,,NA
69739,4/4/2019,4-Apr-19,0,0,3,39.95,PR14,,PR03,,NA
69740,4/4/2019,4-Apr-19,0,0,10,11.9,PR14,,PR03,,NA
69741,4/4/2019,4-Apr-19,0,0,4,12.5,PR14,,PR03,,NA
69742,4/4/2019,4-Apr-19,0,0,15,56.9,PR10,verylow,PR03,,NA
69743,4/4/2019,4-Apr-19,1,3.84,24,3.1,PR14,,PR03,,NA
69744,4/4/2019,4-Apr-19,0,0,4,19.9,PR14,,PR03,,NA
69745,4/4/2019,4-Apr-19,0,0,18,14.9,PR14,,PR03,,NA
69746,4/4/2019,4-Apr-19,0,0,3,21.95,PR14,,PR03,,NA
69747,4/4/2019,4-Apr-19,0,0,4,28.9,PR14,,PR03,,NA
69748,4/4/2019,4-Apr-19,0,0,10,31.9,PR05,moderate,PR03,,NA
69749,4/4/2019,4-Apr-19,0,0,2,7.75,PR14,,PR03,,NA
69750,4/4/2019,4-Apr-19,0,0,7,53.9,PR14,,PR03,,NA
69751,4/4/2019,4-Apr-19,0,0,15,3.9,PR14,,PR03,,NA
69752,4/4/2019,4-Apr-19,0,0,5,129.9,PR04,verylow,PR03,,NA
69753,4/4/2019,4-Apr-19,0,0,3,28.9,PR14,,PR03,,NA
69754,4/4/2019,4-Apr-19,0,0,5,4.9,PR14,,PR03,,NA
69755,4/4/2019,4-Apr-19,0,0,64,39.9,PR14,,PR03,,NA
69756,4/4/2019,4-Apr-19,0,0,7,11.9,PR14,,PR03,,NA
69757,4/4/2019,4-Apr-19,0,0,7,14.45,PR14,,PR03,,NA
69758,4/4/2019,4-Apr-19,0,0,4,11.9,PR14,,PR03,,NA
69759,4/4/2019,4-Apr-19,1,9.69,4,13.95,PR05,low,PR03,,NA
69760,4/4/2019,4-Apr-19,0,0,8,12.5,PR14,,PR03,,NA
69761,4/4/2019,4-Apr-19,3,2.08,16,0.75,PR14,,PR03,,NA
69762,4/4/2019,4-Apr-19,0,0,15,16.9,PR14,,PR03,,NA
69763,4/4/2019,4-Apr-19,0,0,13,25.95,PR06,high,PR03,,NA
69764,4/4/2019,4-Apr-19,0,0,10,16.95,PR14,,PR03,,NA
69765,4/4/2019,4-Apr-19,0,0,1,24.9,PR14,,PR03,,NA
69766,4/4/2019,4-Apr-19,0,0,4,4.95,PR07,verylow,PR03,,NA
69767,4/4/2019,4-Apr-19,0,0,32,1.95,PR14,,PR03,,NA
69768,4/4/2019,4-Apr-19,1,3.94,8,4.25,PR14,,PR03,,NA
69769,4/4/2019,4-Apr-19,0,0,5,5.75,PR14,,PR03,,NA
69770,4/4/2019,4-Apr-19,0,0,13,3.95,PR14,,PR03,,NA
69771,4/4/2019,4-Apr-19,1,22.19,4,29.95,PR05,verylow,PR03,,NA
69772,4/4/2019,4-Apr-19,0,0,5,21.95,PR14,,PR03,,NA
69773,4/5/2019,5-Apr-19,0,0,13,6.5,PR14,,PR03,,NA
69774,4/5/2019,5-Apr-19,0,0,24,6.9,PR14,,PR03,,NA
69775,4/5/2019,5-Apr-19,0,0,3,5.9,PR14,,PR03,,NA
69776,4/5/2019,5-Apr-19,0,0,6,20,PR14,,PR03,,NA
69777,4/5/2019,5-Apr-19,0,0,3,7.9,PR14,,PR03,,NA
69778,4/5/2019,5-Apr-19,0,0,6,21.9,PR14,,PR03,,NA
69779,4/5/2019,5-Apr-19,4,11.11,32,3,PR14,,PR03,,NA
69780,4/5/2019,5-Apr-19,0,0,11,98.9,PR10,high,PR03,,NA
69781,4/5/2019,5-Apr-19,0,0,4,19.9,PR14,,PR03,,NA
69782,4/5/2019,5-Apr-19,1,2.27,32,2.45,PR14,,PR03,,NA
69783,4/5/2019,5-Apr-19,0,0,14,3,PR14,,PR03,,NA
69784,4/5/2019,5-Apr-19,36,25,535,0.75,PR14,,PR03,,NA
69785,4/5/2019,5-Apr-19,0,0,12,5.45,PR14,,PR03,,NA
69786,4/5/2019,5-Apr-19,0,0,43,28.9,PR14,,PR03,,NA
69787,4/5/2019,5-Apr-19,0,0,5,14.95,PR14,,PR03,,NA
69788,4/5/2019,5-Apr-19,0,0,12,15.25,PR14,,PR03,,NA
69789,4/5/2019,5-Apr-19,0,0,5,94.9,PR14,,PR03,,NA
69790,4/5/2019,5-Apr-19,0,0,9,1.85,PR14,,PR03,,NA
69791,4/5/2019,5-Apr-19,0,0,4,7.9,PR14,,PR03,,NA
69792,4/5/2019,5-Apr-19,0,0,17,12.9,PR07,verylow,PR03,,NA
69793,4/5/2019,5-Apr-19,0,0,1,2.95,PR14,,PR03,,NA
69794,4/5/2019,5-Apr-19,1,9.26,8,10,PR14,,PR03,,NA
69795,4/5/2019,5-Apr-19,0,0,8,89.9,PR07,verylow,PR03,,NA
69796,4/5/2019,5-Apr-19,0,0,1,1.5,PR14,,PR03,,NA
69797,4/5/2019,5-Apr-19,0,0,3,11.9,PR14,,PR03,,NA
69798,4/5/2019,5-Apr-19,0,0,1,5.9,PR14,,PR03,,NA
69799,4/5/2019,5-Apr-19,0,0,1,0.5,PR14,,PR03,,NA
69800,4/5/2019,5-Apr-19,0,0,2,10,PR14,,PR03,,NA
69801,4/5/2019,5-Apr-19,3,6.81,50,2.45,PR14,,PR03,,NA
69802,4/5/2019,5-Apr-19,0,0,40,4.9,PR14,,PR03,,NA
69803,4/5/2019,5-Apr-19,0,0,1,34,PR14,,PR03,,NA
69804,4/5/2019,5-Apr-19,0,0,11,56.9,PR14,,PR03,,NA
69805,4/5/2019,5-Apr-19,0,0,2,19.9,PR14,,PR03,,NA
69806,4/5/2019,5-Apr-19,0,0,3,199.95,PR14,,PR03,,NA
69807,4/5/2019,5-Apr-19,0,0,12,29.95,PR05,verylow,PR03,,NA
69808,4/5/2019,5-Apr-19,0,0,1,12,PR14,,PR03,,NA
69809,4/5/2019,5-Apr-19,0,0,6,114.9,PR03,verylow,PR03,,NA
69810,4/5/2019,5-Apr-19,0,0,3,0.75,PR14,,PR03,,NA
69811,4/5/2019,5-Apr-19,0,0,7,14.9,PR14,,PR03,,NA
69812,4/5/2019,5-Apr-19,0,0,69,1.95,PR14,,PR03,,NA
69813,4/5/2019,5-Apr-19,0,0,5,129.9,PR04,verylow,PR03,,NA
69814,4/5/2019,5-Apr-19,0,0,3,19.9,PR14,,PR03,,NA
69815,4/5/2019,5-Apr-19,0,0,4,36.95,PR10,verylow,PR03,,NA
69816,4/5/2019,5-Apr-19,1,13.47,1,,PR14,,PR03,,NA
69817,4/5/2019,5-Apr-19,0,0,5,199.9,PR14,,PR03,,NA
69818,4/5/2019,5-Apr-19,0,0,29,1.25,PR14,,PR03,,NA
69819,4/5/2019,5-Apr-19,0,0,4,,PR14,,PR03,,NA
69820,4/5/2019,5-Apr-19,0,0,3,7.9,PR14,,PR03,,NA
69821,4/5/2019,5-Apr-19,0,0,1,3.95,PR05,low,PR03,,NA
69822,4/5/2019,5-Apr-19,0,0,12,12.9,PR07,verylow,PR03,,NA
69823,4/5/2019,5-Apr-19,0,0,41,8.5,PR09,high,PR03,,NA
69824,4/5/2019,5-Apr-19,0,0,8,849.9,PR06,low,PR03,,NA
69825,4/5/2019,5-Apr-19,1,2.22,30,1.95,PR14,,PR03,,NA
69826,4/5/2019,5-Apr-19,0,0,1,59.9,PR14,,PR03,,NA
69827,4/5/2019,5-Apr-19,5,6.94,64,1.5,PR14,,PR03,,NA
69828,4/5/2019,5-Apr-19,0,0,4,16.9,PR14,,PR03,,NA
69829,4/5/2019,5-Apr-19,0,0,4,6.5,PR05,low,PR03,,NA
69830,4/5/2019,5-Apr-19,0,0,43,1.5,PR14,,PR03,,NA
69831,4/5/2019,5-Apr-19,0,0,7,6.9,PR14,,PR03,,NA
69832,4/5/2019,5-Apr-19,2,5.56,40,3,PR14,,PR03,,NA
69833,4/5/2019,5-Apr-19,0,0,3,,PR10,veryhigh,PR03,,NA
69834,4/5/2019,5-Apr-19,0,0,8,28.9,PR14,,PR03,,NA
69835,4/5/2019,5-Apr-19,0,0,21,1.15,PR14,,PR03,,NA
69836,4/5/2019,5-Apr-19,0,0,1,49.9,PR03,verylow,PR03,,NA
69837,4/5/2019,5-Apr-19,0,0,2,18.95,PR14,,PR03,,NA
69838,4/5/2019,5-Apr-19,0,0,9,6.5,PR07,verylow,PR03,,NA
69839,4/5/2019,5-Apr-19,0,0,43,2.45,PR14,,PR03,,NA
69840,4/5/2019,5-Apr-19,0,0,3,22.9,PR05,low,PR03,,NA
69841,4/5/2019,5-Apr-19,0,0,8,4.4,PR14,,PR03,,NA
69842,4/5/2019,5-Apr-19,0,0,22,2.95,PR06,verylow,PR03,,NA
69843,4/5/2019,5-Apr-19,0,0,3,129.9,PR04,verylow,PR03,,NA
69844,4/5/2019,5-Apr-19,0,0,3,8.9,PR14,,PR03,,NA
69845,4/5/2019,5-Apr-19,1,4.58,5,4.95,PR07,verylow,PR03,,NA
69846,4/5/2019,5-Apr-19,0,0,2,20,PR14,,PR03,,NA
69847,4/6/2019,6-Apr-19,0,0,12,29.9,PR14,,PR03,,NA
69848,4/6/2019,6-Apr-19,0,0,2,7.75,PR14,,PR03,,NA
69849,4/6/2019,6-Apr-19,0,0,9,94.9,PR14,,PR03,,NA
69850,4/6/2019,6-Apr-19,2,7.69,5,3.1,PR14,,PR03,,NA
69851,4/6/2019,6-Apr-19,3,45.13,2,25.95,PR06,high,PR03,,NA
69852,4/6/2019,6-Apr-19,0,0,3,7.9,PR14,,PR03,,NA
69853,4/6/2019,6-Apr-19,0,0,1,12.5,PR14,,PR03,,NA
